home_team,away_team,home_score,away_score,tournament,neutral,home_team_total_points,away_team_total_points,home_B1_overall,home_B2_overall,home_B3_overall,home_B4_overall,home_M1_overall,home_M2_overall,home_M3_overall,home_M4_overall,home_T1_overall,home_T2_overall,home_K1_overall,home_B1_preferred_foot,home_B2_preferred_foot,home_B3_preferred_foot,home_B4_preferred_foot,home_M1_preferred_foot,home_M2_preferred_foot,home_M3_preferred_foot,home_M4_preferred_foot,home_T1_preferred_foot,home_T2_preferred_foot,home_K1_preferred_foot,home_B1_pace,home_B2_pace,home_B3_pace,home_B4_pace,home_M1_pace,home_M2_pace,home_M3_pace,home_M4_pace,home_T1_pace,home_T2_pace,home_K1_pace,home_B1_shooting,home_B2_shooting,home_B3_shooting,home_B4_shooting,home_M1_shooting,home_M2_shooting,home_M3_shooting,home_M4_shooting,home_T1_shooting,home_T2_shooting,home_K1_shooting,home_B1_passing,home_B2_passing,home_B3_passing,home_B4_passing,home_M1_passing,home_M2_passing,home_M3_passing,home_M4_passing,home_T1_passing,home_T2_passing,home_K1_passing,home_B1_dribbling,home_B2_dribbling,home_B3_dribbling,home_B4_dribbling,home_M1_dribbling,home_M2_dribbling,home_M3_dribbling,home_M4_dribbling,home_T1_dribbling,home_T2_dribbling,home_K1_dribbling,home_B1_defending,home_B2_defending,home_B3_defending,home_B4_defending,home_M1_defending,home_M2_defending,home_M3_defending,home_M4_defending,home_T1_defending,home_T2_defending,home_K1_defending,home_B1_physic,home_B2_physic,home_B3_physic,home_B4_physic,home_M1_physic,home_M2_physic,home_M3_physic,home_M4_physic,home_T1_physic,home_T2_physic,home_K1_physic,home_B1_goalkeeping_diving,home_B2_goalkeeping_diving,home_B3_goalkeeping_diving,home_B4_goalkeeping_diving,home_M1_goalkeeping_diving,home_M2_goalkeeping_diving,home_M3_goalkeeping_diving,home_M4_goalkeeping_diving,home_T1_goalkeeping_diving,home_T2_goalkeeping_diving,home_K1_goalkeeping_diving,home_B1_goalkeeping_handling,home_B2_goalkeeping_handling,home_B3_goalkeeping_handling,home_B4_goalkeeping_handling,home_M1_goalkeeping_handling,home_M2_goalkeeping_handling,home_M3_goalkeeping_handling,home_M4_goalkeeping_handling,home_T1_goalkeeping_handling,home_T2_goalkeeping_handling,home_K1_goalkeeping_handling,home_B1_goalkeeping_kicking,home_B2_goalkeeping_kicking,home_B3_goalkeeping_kicking,home_B4_goalkeeping_kicking,home_M1_goalkeeping_kicking,home_M2_goalkeeping_kicking,home_M3_goalkeeping_kicking,home_M4_goalkeeping_kicking,home_T1_goalkeeping_kicking,home_T2_goalkeeping_kicking,home_K1_goalkeeping_kicking,home_B1_goalkeeping_positioning,home_B2_goalkeeping_positioning,home_B3_goalkeeping_positioning,home_B4_goalkeeping_positioning,home_M1_goalkeeping_positioning,home_M2_goalkeeping_positioning,home_M3_goalkeeping_positioning,home_M4_goalkeeping_positioning,home_T1_goalkeeping_positioning,home_T2_goalkeeping_positioning,home_K1_goalkeeping_positioning,home_B1_goalkeeping_reflexes,home_B2_goalkeeping_reflexes,home_B3_goalkeeping_reflexes,home_B4_goalkeeping_reflexes,home_M1_goalkeeping_reflexes,home_M2_goalkeeping_reflexes,home_M3_goalkeeping_reflexes,home_M4_goalkeeping_reflexes,home_T1_goalkeeping_reflexes,home_T2_goalkeeping_reflexes,home_K1_goalkeeping_reflexes,home_B1_Position_Best_Rating,home_B2_Position_Best_Rating,home_B3_Position_Best_Rating,home_B4_Position_Best_Rating,home_M1_Position_Best_Rating,home_M2_Position_Best_Rating,home_M3_Position_Best_Rating,home_M4_Position_Best_Rating,home_T1_Position_Best_Rating,home_T2_Position_Best_Rating,home_K1_Position_Best_Rating,away_B1_overall,away_B2_overall,away_B3_overall,away_B4_overall,away_M1_overall,away_M2_overall,away_M3_overall,away_M4_overall,away_T1_overall,away_T2_overall,away_K1_overall,away_B1_preferred_foot,away_B2_preferred_foot,away_B3_preferred_foot,away_B4_preferred_foot,away_M1_preferred_foot,away_M2_preferred_foot,away_M3_preferred_foot,away_M4_preferred_foot,away_T1_preferred_foot,away_T2_preferred_foot,away_K1_preferred_foot,away_B1_pace,away_B2_pace,away_B3_pace,away_B4_pace,away_M1_pace,away_M2_pace,away_M3_pace,away_M4_pace,away_T1_pace,away_T2_pace,away_K1_pace,away_B1_shooting,away_B2_shooting,away_B3_shooting,away_B4_shooting,away_M1_shooting,away_M2_shooting,away_M3_shooting,away_M4_shooting,away_T1_shooting,away_T2_shooting,away_K1_shooting,away_B1_passing,away_B2_passing,away_B3_passing,away_B4_passing,away_M1_passing,away_M2_passing,away_M3_passing,away_M4_passing,away_T1_passing,away_T2_passing,away_K1_passing,away_B1_dribbling,away_B2_dribbling,away_B3_dribbling,away_B4_dribbling,away_M1_dribbling,away_M2_dribbling,away_M3_dribbling,away_M4_dribbling,away_T1_dribbling,away_T2_dribbling,away_K1_dribbling,away_B1_defending,away_B2_defending,away_B3_defending,away_B4_defending,away_M1_defending,away_M2_defending,away_M3_defending,away_M4_defending,away_T1_defending,away_T2_defending,away_K1_defending,away_B1_physic,away_B2_physic,away_B3_physic,away_B4_physic,away_M1_physic,away_M2_physic,away_M3_physic,away_M4_physic,away_T1_physic,away_T2_physic,away_K1_physic,away_B1_goalkeeping_diving,away_B2_goalkeeping_diving,away_B3_goalkeeping_diving,away_B4_goalkeeping_diving,away_M1_goalkeeping_diving,away_M2_goalkeeping_diving,away_M3_goalkeeping_diving,away_M4_goalkeeping_diving,away_T1_goalkeeping_diving,away_T2_goalkeeping_diving,away_K1_goalkeeping_diving,away_B1_goalkeeping_handling,away_B2_goalkeeping_handling,away_B3_goalkeeping_handling,away_B4_goalkeeping_handling,away_M1_goalkeeping_handling,away_M2_goalkeeping_handling,away_M3_goalkeeping_handling,away_M4_goalkeeping_handling,away_T1_goalkeeping_handling,away_T2_goalkeeping_handling,away_K1_goalkeeping_handling,away_B1_goalkeeping_kicking,away_B2_goalkeeping_kicking,away_B3_goalkeeping_kicking,away_B4_goalkeeping_kicking,away_M1_goalkeeping_kicking,away_M2_goalkeeping_kicking,away_M3_goalkeeping_kicking,away_M4_goalkeeping_kicking,away_T1_goalkeeping_kicking,away_T2_goalkeeping_kicking,away_K1_goalkeeping_kicking,away_B1_goalkeeping_positioning,away_B2_goalkeeping_positioning,away_B3_goalkeeping_positioning,away_B4_goalkeeping_positioning,away_M1_goalkeeping_positioning,away_M2_goalkeeping_positioning,away_M3_goalkeeping_positioning,away_M4_goalkeeping_positioning,away_T1_goalkeeping_positioning,away_T2_goalkeeping_positioning,away_K1_goalkeeping_positioning,away_B1_goalkeeping_reflexes,away_B2_goalkeeping_reflexes,away_B3_goalkeeping_reflexes,away_B4_goalkeeping_reflexes,away_M1_goalkeeping_reflexes,away_M2_goalkeeping_reflexes,away_M3_goalkeeping_reflexes,away_M4_goalkeeping_reflexes,away_T1_goalkeeping_reflexes,away_T2_goalkeeping_reflexes,away_K1_goalkeeping_reflexes,away_B1_Position_Best_Rating,away_B2_Position_Best_Rating,away_B3_Position_Best_Rating,away_B4_Position_Best_Rating,away_M1_Position_Best_Rating,away_M2_Position_Best_Rating,away_M3_Position_Best_Rating,away_M4_Position_Best_Rating,away_T1_Position_Best_Rating,away_T2_Position_Best_Rating,away_K1_Position_Best_Rating
Republic of Ireland,Switzerland,1,1,UEFA Euro qualification,FALSE,1489,1605,78,75,74,74,79,78,75,75,74,76,75,0,1,0,1,0,0,0,0,0,1,0,47,52,65,70,74,74,68,58,74,72,0,45,52,49,45,65,63,68,60,73,72,0,51,53,50,63,73,71,74,73,68,76,0,48,54,59,69,77,74,76,73,71,76,0,78,76,73,72,79,74,70,74,69,66,0,80,73,76,73,71,78,75,65,83,63,0,9,14,15,9,5,15,12,12,13,12,76,11,7,10,16,15,8,6,11,16,8,72,16,12,9,8,10,12,9,8,12,13,67,8,14,8,7,13,11,9,10,11,7,73,12,12,6,15,7,9,14,13,14,7,76,79,76,75,74,79,77,75,75,75,75,75,79,78,77,76,78,81,83,80,82,79,85,0,0,0,0,0,1,0,1,1,1,0,62,71,91,80,82,51,78,70,80,71,0,66,34,51,64,63,67,45,67,77,77,0,71,62,69,73,75,81,68,79,81,67,0,69,69,73,76,76,71,72,76,85,71,0,80,78,72,72,79,69,83,78,46,47,0,75,75,82,78,82,78,80,74,69,86,0,8,9,8,10,12,7,10,14,13,9,86,9,15,7,8,12,8,9,13,12,13,80,11,10,7,7,7,11,13,14,12,9,74,10,12,14,5,13,7,6,14,11,9,83,15,9,14,14,11,13,9,11,11,16,89,80,79,78,78,82,82,82,81,82,80,86
Romania,Spain,1,2,UEFA Euro qualification,FALSE,1497,1617,77,72,71,71,77,80,74,75,76,75,79,0,0,1,1,0,1,0,0,0,0,0,63,60,77,78,69,64,87,69,75,85,0,64,34,62,64,74,64,69,72,75,69,0,56,50,59,66,78,65,68,75,63,68,0,62,53,67,71,75,68,77,78,73,78,0,80,71,66,66,65,83,42,34,51,26,0,69,76,69,75,70,69,67,62,78,55,0,7,6,11,11,11,9,6,14,8,7,79,11,13,5,8,14,12,10,7,6,15,77,10,14,8,15,6,12,10,13,11,5,75,14,14,5,13,8,6,6,10,15,6,78,13,5,12,9,8,13,8,12,6,11,81,77,73,72,72,78,78,76,76,77,75,79,89,88,85,83,89,88,87,87,85,83,89,0,0,0,1,0,1,1,0,1,0,0,72,56,81,85,42,65,90,69,78,81,0,68,61,47,63,62,74,69,74,84,79,0,75,72,78,79,80,88,81,85,77,71,0,73,68,81,84,80,89,83,90,85,80,0,87,88,82,77,85,52,79,69,35,31,0,85,80,80,71,80,57,73,63,64,72,0,11,10,13,7,5,6,13,6,12,4,90,8,11,13,13,8,15,15,11,16,5,84,9,14,15,10,13,7,13,7,9,4,81,7,15,9,7,9,6,6,9,12,4,85,11,8,15,13,13,12,13,13,13,5,92,89,88,86,85,89,88,87,87,85,85,90
Israel,North Macedonia,1,1,UEFA Euro qualification,FALSE,1286,1333,70,70,70,65,74,75,72,72,81,80,70,0,0,1,1,1,0,0,0,0,0,0,85,50,70,69,88,69,64,89,75,75,0,40,50,40,62,67,73,61,68,81,78,0,61,63,63,61,69,73,70,65,73,65,0,64,65,72,63,76,76,72,74,82,77,0,66,69,67,61,29,46,69,29,39,32,0,69,73,64,73,59,53,70,58,70,72,0,14,14,11,10,14,10,10,10,13,13,71,14,10,14,12,10,8,8,15,12,12,69,7,8,9,10,10,9,11,14,13,10,60,14,11,9,12,14,16,14,8,8,15,66,11,6,6,14,6,9,6,9,16,11,72,70,70,70,65,75,75,72,72,81,81,71,71,66,67,65,77,75,71,73,78,74,72,1,0,1,0,0,0,0,1,0,1,0,82,45,74,70,89,61,66,49,72,71,0,70,24,59,56,61,60,68,73,81,74,0,67,47,62,59,68,64,69,71,78,53,0,69,45,67,62,74,66,73,79,80,71,0,64,67,56,62,74,73,57,37,63,35,0,72,64,70,77,79,80,67,53,56,79,0,16,13,7,14,6,11,8,10,12,14,73,12,7,13,9,12,10,5,14,13,15,70,9,14,6,12,6,12,14,10,8,10,69,9,16,13,11,9,15,6,6,12,11,75,14,13,7,16,8,14,15,15,6,16,71,71,67,66,65,76,75,73,73,78,74,73
Finland,Greece,1,0,UEFA Euro qualification,FALSE,1394,1403,71,69,68,69,79,75,74,73,77,72,83,1,0,0,1,1,0,0,1,0,1,0,55,63,52,36,50,74,75,75,77,71,0,54,54,39,56,49,65,64,57,75,71,0,61,60,53,66,69,70,73,68,58,71,0,65,61,57,60,70,73,73,68,75,72,0,69,67,68,70,80,73,70,71,33,51,0,67,73,67,77,71,76,77,75,69,65,0,14,8,8,7,11,6,13,7,13,7,85,15,15,16,9,9,7,11,10,8,13,79,8,15,7,12,14,6,8,8,8,8,69,14,16,8,15,15,13,9,10,9,15,82,14,12,13,14,7,8,6,8,7,10,86,70,70,69,69,79,76,74,73,77,72,83,84,76,75,75,79,78,85,75,78,73,80,0,1,1,0,0,1,0,0,0,0,0,72,32,75,68,57,69,82,73,77,76,0,51,44,64,35,66,65,25,69,74,73,0,52,56,68,59,70,75,42,75,77,69,0,60,61,73,56,70,74,60,78,80,73,0,84,74,72,75,79,76,86,50,40,38,0,83,82,74,71,84,76,81,61,67,66,0,6,9,11,14,11,15,8,8,16,6,84,8,14,7,9,11,13,6,14,15,7,73,5,11,15,11,8,13,8,7,16,10,67,12,10,10,6,7,14,15,10,13,15,76,5,10,14,7,12,16,12,12,11,15,86,84,76,76,76,79,78,77,76,78,75,81
Japan,Paraguay,2,0,Kirin Challenge Cup,FALSE,1481,1464,78,75,75,75,80,79,76,75,79,79,73,0,0,0,0,0,0,0,0,0,0,0,78,80,55,81,53,62,68,89,90,81,0,54,41,41,49,51,67,68,72,73,72,0,68,53,51,66,76,75,75,67,72,75,0,67,56,63,70,71,84,76,80,83,84,0,76,75,76,72,81,54,68,41,37,46,0,79,77,72,65,69,45,64,65,50,54,0,13,9,12,12,10,11,10,9,7,11,71,8,7,16,13,12,9,13,12,10,12,73,11,9,8,8,10,8,13,8,10,11,75,10,12,6,13,15,9,9,15,8,15,72,9,12,13,15,9,13,6,14,6,8,70,78,76,75,75,80,79,77,77,79,79,73,79,77,74,74,77,77,76,75,80,77,72,0,0,0,1,0,0,1,1,1,1,0,56,63,65,69,81,76,67,82,89,81,0,40,52,36,54,71,74,57,66,74,78,0,52,53,55,61,73,71,66,72,76,76,0,50,56,53,64,77,78,73,77,82,80,0,80,77,72,71,44,35,74,48,48,63,0,79,78,78,81,70,64,77,62,63,70,0,9,15,7,15,15,8,10,12,6,8,71,13,12,15,11,10,14,7,14,9,6,70,15,13,8,15,12,9,12,7,13,12,64,9,9,15,9,15,14,15,7,13,8,70,15,6,14,7,6,13,12,11,12,11,72,80,77,75,75,78,77,76,76,80,79,72
Brazil,Colombia,2,2,Friendly,TRUE,1726,1622,86,87,84,85,87,85,87,86,92,86,89,0,0,1,0,0,0,0,0,0,0,0,74,62,85,75,62,68,66,79,91,77,0,41,54,72,71,72,69,74,80,85,82,0,73,72,84,78,75,78,79,84,87,80,0,70,72,81,84,72,77,78,90,95,87,0,86,87,80,85,85,85,84,52,32,61,0,77,78,76,84,89,83,79,64,58,78,0,6,9,13,13,13,13,12,12,9,8,85,6,12,8,13,14,12,11,7,9,11,84,12,5,12,5,16,6,5,9,15,9,85,10,9,11,5,12,8,13,14,15,6,90,13,10,14,8,12,8,7,6,11,10,89,87,87,86,85,87,87,87,86,92,87,90,83,79,79,78,83,80,79,80,83,85,80,0,0,0,0,0,1,0,0,0,1,0,74,75,83,73,91,73,73,88,65,55,0,45,40,53,38,72,77,64,76,82,86,0,57,59,69,65,77,81,72,68,69,87,0,66,63,75,69,88,83,73,84,77,86,0,83,79,76,79,66,37,78,27,43,50,0,81,80,77,82,67,50,80,68,72,63,0,9,14,14,13,5,14,16,8,10,15,83,7,13,7,14,5,16,14,10,13,15,73,10,8,14,13,13,10,11,10,6,15,78,6,11,15,15,6,7,7,14,9,5,78,15,14,16,16,9,12,9,6,5,14,85,84,80,80,79,83,81,80,80,83,82,80
Costa Rica,Uruguay,1,2,Friendly,FALSE,1445,1637,73,71,71,69,76,71,76,70,76,74,87,0,1,0,1,0,0,0,1,1,0,0,44,68,49,74,65,58,65,80,88,53,0,30,44,45,60,47,60,45,49,74,74,0,44,59,44,67,54,70,49,65,74,71,0,43,65,52,71,55,68,60,70,78,68,0,71,71,69,64,77,68,78,67,40,73,0,82,74,85,67,75,73,74,68,72,74,0,13,8,12,11,15,10,9,15,8,9,90,14,15,6,12,9,7,10,7,15,16,81,14,8,7,8,7,12,10,8,14,7,75,6,12,12,10,8,13,15,8,15,9,82,7,6,14,16,14,8,12,6,14,13,90,73,72,71,69,72,71,71,70,77,73,87,85,82,82,81,88,82,82,80,89,88,81,0,0,0,0,0,0,0,0,0,0,0,69,80,54,71,60,75,81,67,73,75,0,45,43,43,61,48,67,77,68,89,86,0,52,56,55,57,64,77,81,77,80,72,0,54,65,59,62,61,80,82,80,84,79,0,86,83,83,82,89,81,40,76,51,55,0,82,76,85,75,83,75,71,74,84,83,0,9,58,16,58,6,5,12,4,27,12,81,11,40,13,62,8,5,12,4,25,5,75,7,64,15,54,15,13,13,4,31,13,75,10,56,16,71,5,7,15,4,33,13,81,15,43,13,48,15,9,13,4,37,10,83,86,82,82,81,83,83,82,81,89,88,81
Morocco,Burkina Faso,1,1,Friendly,FALSE,1461,1381,78,77,75,76,79,77,78,77,85,80,77,1,1,0,1,0,0,0,0,1,0,1,54,62,74,36,92,81,79,78,80,73,0,50,53,62,29,62,59,75,67,75,76,0,62,70,69,55,72,72,76,71,86,78,0,59,69,72,63,80,81,80,86,83,83,0,78,76,73,76,74,72,53,27,50,57,0,75,74,73,78,74,69,74,52,66,71,0,13,10,12,9,10,12,11,9,11,15,75,14,16,8,11,8,7,14,16,7,16,77,12,6,7,15,14,13,7,10,11,11,75,10,11,14,16,6,12,6,14,8,6,75,8,7,8,9,8,12,13,7,14,16,76,78,77,76,76,80,79,78,78,82,79,78,68,66,66,55,71,72,70,66,78,74,69,1,0,0,0,0,0,0,0,1,0,0,81,55,66,58,85,77,66,81,87,64,0,42,29,30,35,69,63,40,60,73,67,0,52,39,56,45,60,66,62,58,71,71,0,68,39,49,52,76,76,68,65,83,73,0,63,65,65,52,31,37,68,33,43,73,0,70,74,69,65,63,49,77,63,66,78,0,9,5,14,14,7,15,7,7,11,8,70,12,10,15,13,9,8,14,13,7,6,66,13,13,14,7,15,12,8,6,7,10,67,9,7,14,14,15,12,14,8,13,10,66,8,15,8,12,11,7,10,10,12,11,72,70,67,67,57,72,72,71,67,78,72,70
United States,Mexico,0,3,Friendly,FALSE,1548,1604,79,76,75,75,76,76,76,76,79,75,76,1,0,0,0,0,0,0,0,0,0,0,71,92,75,72,68,76,76,58,90,86,0,39,51,40,61,64,48,66,62,68,73,0,58,65,56,69,69,67,73,75,70,66,0,64,76,63,69,74,72,75,72,84,78,0,80,71,73,75,76,73,68,69,36,18,0,75,70,81,79,83,75,66,76,58,66,0,8,7,10,12,7,6,7,7,8,8,76,7,15,12,7,9,13,7,14,12,7,72,10,7,13,8,12,12,10,16,13,14,74,9,11,6,11,9,8,12,16,16,14,73,10,11,12,12,11,7,15,16,14,7,84,80,77,76,75,78,77,76,76,79,76,77,77,76,78,77,82,81,81,77,83,82,78,0,0,1,0,0,0,1,0,1,0,0,65,62,59,76,72,83,68,82,80,93,0,31,46,49,72,75,70,68,70,82,76,0,52,61,64,75,75,75,81,74,78,73,0,62,69,62,75,76,88,82,78,84,83,0,77,77,79,75,78,62,72,64,31,41,0,78,67,71,69,81,54,68,74,67,66,0,6,8,12,7,6,11,7,15,8,11,77,10,14,15,16,10,6,10,15,14,10,69,6,12,14,6,15,10,10,9,8,14,75,7,7,9,12,7,14,11,9,13,14,79,11,8,10,11,16,9,10,7,10,10,83,78,78,78,77,82,82,81,79,83,82,78
Germany,Netherlands,2,4,UEFA Euro qualification,FALSE,1582,1569,85,84,83,81,86,88,87,86,86,88,90,0,0,0,0,0,0,0,0,1,0,0,72,66,71,70,72,45,51,72,95,85,0,42,50,27,68,69,80,58,83,81,88,0,55,72,59,77,86,90,76,79,79,84,0,50,65,57,79,84,81,72,78,86,87,0,86,84,83,81,79,70,89,55,38,45,0,82,82,81,84,78,69,76,71,70,66,0,15,7,11,14,8,10,15,6,8,12,88,7,12,8,8,15,11,6,7,12,12,85,14,15,7,8,7,13,10,11,9,13,88,7,6,9,13,15,7,5,14,9,13,88,15,5,14,11,15,10,6,14,14,11,90,85,84,84,83,88,88,87,86,86,86,91,85,84,83,80,85,90,84,81,84,82,83,0,0,1,1,0,0,0,0,0,0,0,67,66,54,75,79,77,77,71,87,89,0,58,41,65,53,64,60,73,78,80,75,0,66,62,80,70,84,70,78,77,81,76,0,68,68,77,71,87,71,84,79,84,85,0,83,86,82,81,76,90,76,71,32,40,0,84,74,74,77,76,86,78,79,78,73,0,12,8,12,10,7,13,16,7,8,11,82,11,10,9,7,13,10,6,12,14,14,83,11,7,10,7,10,13,14,8,6,12,78,12,14,14,16,10,11,12,10,12,14,81,10,13,10,10,9,11,6,14,10,13,83,86,85,82,81,87,87,84,83,84,82,84
Slovakia,Croatia,0,4,UEFA Euro qualification,FALSE,1491,1625,79,74,72,72,86,79,77,77,84,77,80,0,0,0,0,0,0,0,0,0,0,0,51,66,68,65,69,64,71,60,69,69,0,38,37,49,38,41,63,68,72,77,75,0,50,66,51,51,59,76,76,72,83,73,0,51,74,56,51,66,78,76,74,83,80,0,78,75,70,70,87,70,70,77,72,55,0,82,65,79,79,82,66,68,88,69,62,0,15,12,13,6,10,10,13,14,8,15,77,5,12,12,12,13,7,14,8,6,12,80,7,15,14,10,12,16,9,9,4,14,81,6,9,12,8,8,13,6,15,14,16,79,11,10,13,15,12,14,12,8,14,10,81,79,74,73,73,81,80,78,77,82,76,81,82,80,80,80,86,82,83,81,90,84,80,0,0,0,0,0,0,0,0,0,0,0,58,54,75,77,62,76,73,64,74,84,0,49,40,40,55,81,68,85,73,76,80,0,65,59,59,74,86,81,73,79,89,78,0,67,62,60,75,81,86,85,80,89,82,0,81,80,82,79,74,67,30,76,72,62,0,82,78,79,77,70,70,71,73,66,77,0,15,14,16,15,14,9,8,8,13,6,80,9,14,13,11,11,5,14,8,9,7,78,12,13,10,10,12,6,14,15,7,10,74,14,10,9,10,5,7,7,11,14,9,79,6,7,8,12,9,7,15,8,9,6,82,82,80,80,80,86,84,82,82,85,84,81
Slovenia,Poland,2,0,UEFA Euro qualification,FALSE,1363,1550,75,74,73,71,78,78,75,75,84,83,91,0,1,0,0,0,1,0,0,1,0,0,70,77,71,83,83,67,70,61,70,76,0,38,56,53,50,72,73,70,69,84,67,0,61,69,65,67,72,78,74,73,84,80,0,58,67,71,71,80,79,74,71,85,86,0,77,69,72,64,43,56,52,71,43,63,0,74,77,73,72,73,68,59,78,67,62,0,9,16,14,7,15,3,14,14,13,13,87,12,15,14,8,11,5,6,13,13,11,92,12,14,7,11,13,5,13,10,8,7,78,14,8,7,11,6,5,11,11,12,6,90,13,14,10,7,12,3,5,6,6,16,89,76,74,73,73,79,78,76,75,84,79,92,80,77,75,72,81,81,78,76,89,83,86,0,0,0,0,0,0,0,0,0,1,0,45,62,77,81,81,77,65,69,77,69,0,32,22,45,62,72,68,57,63,87,85,0,44,52,66,67,81,75,71,71,74,64,0,53,55,64,69,84,73,68,75,85,76,0,79,78,74,70,70,82,75,72,41,39,0,82,74,73,81,61,78,80,70,82,74,0,10,11,16,10,12,14,15,13,15,9,85,14,13,8,6,9,11,14,8,6,16,82,5,16,11,11,12,14,8,11,12,16,73,8,7,10,13,11,6,6,14,8,15,86,10,9,9,6,6,12,7,6,10,6,88,80,78,76,75,84,81,78,77,89,84,87
Scotland,Russia,1,2,UEFA Euro qualification,FALSE,1433,1436,76,74,76,75,77,78,76,77,81,85,75,1,1,0,1,0,1,1,0,0,1,0,88,77,60,73,61,63,78,93,90,85,0,59,42,65,66,65,72,69,72,73,62,0,70,68,72,71,72,77,73,69,78,77,0,74,69,73,76,72,79,78,80,83,79,0,71,71,71,70,74,60,69,48,46,80,0,81,79,75,78,80,64,76,65,61,75,0,13,13,9,9,9,14,15,12,15,11,74,16,6,9,13,6,12,10,10,14,8,72,8,6,9,12,6,7,8,8,15,10,66,12,14,9,10,10,6,8,9,7,7,74,13,12,9,12,11,7,13,9,10,14,79,78,75,75,75,78,78,77,77,81,78,75,78,77,77,76,82,79,79,78,80,79,79,1,0,0,1,0,0,0,1,0,1,0,82,80,74,75,82,81,76,74,86,77,0,53,68,72,69,60,71,64,66,81,79,0,61,73,74,75,74,75,75,78,70,78,0,64,78,76,77,79,82,80,79,76,78,0,78,72,70,75,81,65,78,31,32,55,0,81,66,68,71,79,67,73,62,73,67,0,12,15,11,6,12,12,10,8,16,16,80,14,16,16,6,13,14,8,8,9,7,73,13,13,12,14,14,14,13,9,16,14,65,12,7,14,7,13,10,15,12,15,7,77,12,8,10,10,12,16,9,15,10,8,85,79,78,76,76,82,80,80,79,80,78,80
Kosovo,Czech Republic,2,1,UEFA Euro qualification,FALSE,1149,1448,74,71,70,69,75,75,73,72,79,75,67,0,0,1,0,0,0,0,1,0,1,0,79,61,76,67,85,79,76,66,90,60,0,48,51,45,45,70,70,70,58,78,74,0,68,50,68,66,69,71,69,70,71,53,0,71,59,69,65,81,77,75,72,83,67,0,70,69,66,67,35,57,26,64,44,27,0,66,78,67,69,59,77,59,65,63,77,0,15,12,10,8,10,6,9,14,7,8,70,6,8,9,12,8,14,15,11,14,9,65,12,13,11,10,10,15,16,6,7,14,69,8,8,7,10,7,15,10,8,14,9,66,11,7,15,8,14,13,8,14,6,10,68,75,72,72,70,76,76,74,73,79,76,68,77,76,76,76,79,77,80,75,76,75,84,0,0,0,0,0,1,0,1,1,0,0,64,77,78,73,70,64,77,77,71,76,0,52,60,60,51,68,73,43,70,73,72,0,58,70,69,70,72,76,74,73,70,58,0,63,72,73,75,72,76,75,76,81,70,0,76,72,74,75,79,52,75,67,36,27,0,78,80,82,72,82,71,81,64,64,76,0,14,13,6,7,11,14,10,7,11,7,86,11,12,9,6,13,15,11,16,15,7,79,15,12,7,14,5,10,14,9,8,9,70,15,6,14,7,6,12,13,14,9,15,80,7,13,15,14,8,11,7,15,14,13,88,77,77,76,76,80,78,78,77,77,76,84
England,Bulgaria,4,0,UEFA Euro qualification,FALSE,1652,1388,83,79,82,83,84,84,83,84,89,88,83,0,0,0,0,0,0,0,0,0,0,1,68,54,50,80,72,88,64,91,70,93,0,36,63,53,62,81,72,70,63,91,79,0,70,71,64,82,79,77,83,76,79,78,0,72,64,69,78,82,90,77,77,81,89,0,84,80,81,78,71,36,78,81,47,45,0,77,84,84,70,79,60,80,81,83,57,0,7,11,14,14,7,7,7,12,8,15,82,15,14,16,15,6,11,13,6,10,12,78,11,6,9,14,9,10,7,16,11,12,87,10,13,14,6,11,11,9,15,14,15,82,8,9,9,7,8,13,13,8,11,9,86,84,83,83,83,86,85,83,83,90,88,84,68,67,65,65,70,68,66,66,76,73,68,1,0,1,0,0,1,0,0,0,1,0,67,73,59,62,72,76,74,70,76,68,0,35,47,46,45,61,66,49,52,74,69,0,52,58,59,52,64,66,57,60,74,70,0,51,65,65,58,63,71,60,68,75,71,0,67,64,63,64,70,32,64,65,48,69,0,72,67,64,64,69,48,55,67,70,76,0,7,14,12,15,9,10,14,6,14,7,69,12,14,9,14,12,9,14,7,7,9,60,7,15,9,12,14,8,14,11,7,14,67,11,6,12,11,13,7,6,12,15,14,70,9,11,11,6,8,10,9,10,8,12,75,68,67,66,65,69,69,67,66,76,72,69
